DATE,TIME,OPEN,HIGH,LOW,CLOSE,VOL
20210218,0000,14.725,14.86,14.587,14.82275,5 710 600
20210219,0000,15.0425,15.175,14.84775,14.9285,7 762 640
20210222,0000,14.779375,15.12975,14.32625,14.35675,6 560 200
20210223,0000,14.062,14.238,13.40075,14.1375,8 506 240
20210224,0000,14.105,14.505,13.76925,14.50475,7 913 080
20210225,0000,14.04575,14.34375,13.2165,13.30075,19 127 960
20210226,0000,13.7845,13.85,13.36675,13.72025,14 419 200
20210301,0000,13.88225,13.9185,13.55975,13.84825,6 285 640
20210302,0000,13.90025,13.90025,13.396,13.396,4 887 920
20210303,0000,13.45,13.45,12.799,12.8,6 730 760
20210304,0000,12.7975,12.97125,12.0905,12.3605,10 638 680
20210305,0000,12.538,12.538,11.6845,12.4545,10 052 160
20210308,0000,12.451,12.451,11.57025,11.59075,12 518 960
20210309,0000,12.13025,12.61275,12.07475,12.5245,13 734 840
20210310,0000,12.83375,12.978,12.458,12.46725,7 296 760
20210311,0000,12.925,13.04425,12.738,12.99425,6 389 480
20210312,0000,12.64525,12.88625,12.59975,12.8565,6 003 200
20210315,0000,12.86425,13.205,12.78425,13.200625,4 603 960
20210316,0000,13.372,13.51175,13.125,13.28775,6 120 840
20210317,0000,13.04575,13.4515,13,13.346,5 410 080
20210318,0000,13.13125,13.15375,12.71825,12.71825,7 873 360
20210319,0000,12.778,12.9215,12.619,12.858,6 407 160
20210322,0000,12.916375,13.39375,12.916375,13.191,5 937 400
20210323,0000,13.25475,13.3375,13.0255,13.0685,4 810 320
20210324,0000,13.128,13.128,12.63925,12.641,5 974 360
20210325,0000,12.471,12.704,12.275,12.52975,8 007 080
